Source,Target,Type,id,label,timeset,weight,text
kelseymuseum,#s39,Directed,8062,,,1.0,RT @opietasanimi: omg the bronze piglet from the villa dei papiri is so cute! #aiascs #s39 https://t.co/0HMKSBDBQS
antikytheraeyes,#s39,Directed,8063,,,1.0,RT @opietasanimi: omg the bronze piglet from the villa dei papiri is so cute! #aiascs #s39 https://t.co/0HMKSBDBQS
opietasanimi,#s39,Directed,8064,,,63.0,11 frgs of Philodemus' Academica - Janko #aiascs #s39
rogueclassicist,#s39,Directed,8065,,,1.0,Up Next: Phylogenetic Profiling and the Reception of Classical Drama [abstract is longer than shown]  #aiascs… https://t.co/WQk4w4zBUW
lizgloyn,#s39,Directed,8066,,,2.0,"RT @opietasanimi: and here's a picture of the ham sundial from the ISAW exhibit website https://t.co/dIfrXnHGEd 
Parslow #aiascs #s39 https…"
adamrabinowitz,#s39,Directed,8067,,,1.0,RT @opietasanimi: Parslow is holding up a 3D print of the ham sundial (wolf-whistles from the audience) #aiascs #s39
cambup_classics,#s39,Directed,8068,,,1.0,"Visit the Cambridge stand at  the SCS/AIA in Toronto to get 20% a range of titles, including The Codex of Justinian… https://t.co/2PCucX694c"
jimmyelwing,#s39,Directed,8069,,,1.0,RT @papyrologus: How expensive are scholarly monographs? Read it and weep.  #aiascs https://t.co/3cnLdKs6T9
peregrinekiwi,#s39,Directed,8070,,,1.0,"RT @diyclassics: Ancient MakerSpaces, 11:40:
""Workshop: Make Your Own Map,"" R. Horne

More at https://t.co/3kTwLdWSfH

#aiascs"
jaredsimard,#s4,Directed,8071,,,6.0,Houghtalin discusses maps and language instruction with Caesar. Reminds me of @SarahEBond's similar discussion yesterday #s4 #s31 #aiascs
innesalison,#s4,Directed,8072,,,1.0,"RT @lislanna: ""Homer opens people up."" ""We're all just narratives."" -Stewart #s4 #aiascs"
peregrinekiwi,#s4,Directed,8073,,,40.0,"After the exciting #s4, I took a break for lunch, coffee and book browsing. Starting to gear up for for #s34, the D… https://t.co/PMI8BHNdCl"
indwellinglang,#s4,Directed,8074,,,1.0,"RT @QDicitur: Also @latinitium (language, lit, culture) &amp; @Alexander_Ver's Sermones Raedarii https://t.co/QYt3n7gpnM #aiascs #s4 #outreach…"
salvi_sitis,#s4,Directed,8075,,,1.0,"RT @QDicitur: Also @latinitium (language, lit, culture) &amp; @Alexander_Ver's Sermones Raedarii https://t.co/QYt3n7gpnM #aiascs #s4 #outreach…"
qdicitur,#s4,Directed,8076,,,2.0,"Also @latinitium (language, lit, culture) &amp; @Alexander_Ver's Sermones Raedarii https://t.co/QYt3n7gpnM #aiascs #s4… https://t.co/1jxkanfknR"
beldonstevens,#s4,Directed,8077,,,1.0,"flight delayed

maybe I'll get adopted by the birds living @DENAirport 

I'd be a good flock member since I like auspicey foods

#aiascs"
salegend17,#s4,Directed,8078,,,1.0,RT @opietasanimi: we're in the midst of a huge interest in maps &amp; GIS - Bond #s4 #aiascs
kathleenb560,#s4,Directed,8079,,,1.0,"RT @opietasanimi: Antiquity À-la-carte: make your own maps, and publish them in your books! https://t.co/hw3QIesP0D #s4 #aiascs"
rogueclassicist,#s4,Directed,8080,,,51.0,RT @lislanna: #outreach Q: is #classics any more relevant to life experience than other early cultures? #s4 #aiascs
hcayless,#s4,Directed,8081,,,1.0,RT @opietasanimi: #s4 #aiascs @paregorios brings up the issue of using the terminology that alt-ac ppl are somehow 'failures' or academic p…
vergilophile,#s4,Directed,8082,,,3.0,RT @opietasanimi: resources for teaching ancient geography from @SarahEBond https://t.co/8akjMWkcoK #aiascs #s4
meganhodgson17,#s4,Directed,8083,,,1.0,"RT @lislanna: ""Homer opens people up."" ""We're all just narratives."" -Stewart #s4 #aiascs"
adri_writes,#s4,Directed,8084,,,2.0,RT @opietasanimi: she suggests mutual support at higher and lower education levels in order to encourage outreach #s4 #aiascs
carlyasilver,#s4,Directed,8085,,,1.0,@opietasanimi I think we also need to support popular approach 2 classics and ancient history based in solid scholarship #s4 #aiascs
timothyphin,#s4,Directed,8086,,,6.0,RT @opietasanimi: Pedicone has data on how many PhDs each institution has produced since 80s; and how many secured TT jobs #s4 #aiascs
cmillerd,#s4,Directed,8087,,,2.0,RT @AvenSarah: @opietasanimi e.g. there are a lot of Classics podcasts on this list https://t.co/cxtafr2QLL #AIASCS #s4
classicslib,#s4,Directed,8088,,,2.0,RT @opietasanimi: Pedicone has data on how many PhDs each institution has produced since 80s; and how many secured TT jobs #s4 #aiascs
am_christensen,#s4,Directed,8089,,,13.0,RT @AvenSarah: @opietasanimi e.g. there are a lot of Classics podcasts on this list https://t.co/cxtafr2QLL #AIASCS #s4
eidolon_journal,#s4,Directed,8090,,,1.0,RT @diyclassics: Butterworth's article in @eidolon_journal about Aequora and community-based classics—https://t.co/cOpdCsfsX0 #aiascs #s4 #…
michaelhelfield,#s4,Directed,8091,,,2.0,RT @opietasanimi: resources for teaching ancient geography from @SarahEBond https://t.co/8akjMWkcoK #aiascs #s4
duclassicspgr,#s4,Directed,8092,,,2.0,RT @opietasanimi: resources for teaching ancient geography from @SarahEBond https://t.co/8akjMWkcoK #aiascs #s4
lislanna,#s4,Directed,8093,,,21.0,"#outreach Q: the #classics ""sj,"" ""democratic"" projects are also imperialist in their own way #s4 #aiascs"
lizgloyn,#s4,Directed,8094,,,3.0,"Judging by the livetweeting, I think the attendees of the #aiascs #s4 panel are all going to need some strong coffee after the break."
opietasanimi,#s4,Directed,8095,,,114.0,she suggests mutual support at higher and lower education levels in order to encourage outreach #s4 #aiascs
diyclassics,#s4,Directed,8096,,,27.0,"RT @opietasanimi: Antiquity À-la-carte: make your own maps, and publish them in your books! https://t.co/hw3QIesP0D #s4 #aiascs"
lizcoops,#s4,Directed,8097,,,1.0,"RT @lislanna: ""Homer opens people up."" ""We're all just narratives."" -Stewart #s4 #aiascs"
paulmckenna4,#s4,Directed,8098,,,1.0,RT @opietasanimi: #s4 #aiascs; @paregorios digitized the Barrington Atlas in the Pleiades Project @PleiadesProject
sevensseed,#s4,Directed,8099,,,5.0,RT @opietasanimi: resources for teaching ancient geography from @SarahEBond https://t.co/8akjMWkcoK #aiascs #s4
yaleclassicslib,#s4,Directed,8100,,,3.0,RT @opietasanimi: #s4 #aiascs; @paregorios digitized the Barrington Atlas in the Pleiades Project @PleiadesProject
shilib3,#s4,Directed,8101,,,1.0,RT @opietasanimi: Fontaine is a bit down on twitter and its ability to do outreach - which I disagree with #s4 #aiascs
avensarah,#s4,Directed,8102,,,3.0,@opietasanimi e.g. there are a lot of Classics podcasts on this list https://t.co/cxtafr2QLL #AIASCS #s4
paregorios,#s4,Directed,8103,,,2.0,RT @opietasanimi: SCS's Digital Project Review actively looking for reviewers + digital projects to review - Francese #s4 #aiascs
frantasticx,#s4,Directed,8104,,,1.0,RT @opietasanimi: podcasting: a dynamic medium that has a large audience but hasn't been picked up by classicists yet - Francese #s4 #aiascs
lizcoops,#s40,Directed,8105,,,14.0,"McGowan: Varro emphasising the spectacle in Hortensius' menagerie. V's own aviary built for pleasure, not exhibition #aiascs #s40"
lizcoops,#s43,Directed,8106,,,6.0,LaValle:w Christianity came opportunityfor women to verbalise desire(divine spouse); Plutarch plays on possibility of inclusion #aiascs #s43
willguast,#s46,Directed,8107,,,1.0,This seems like a great organisation: https://t.co/ccYufiB4HA #s46 #aiascs
opietasanimi,#s46,Directed,8108,,,93.0,"monitors physical violence, imprisonment, bars on travel - Mockler #aiascs #s46"
pageman,#s46,Directed,8109,,,9.0,RT @opietasanimi: Liu is translating all of Ovid into Chinese #aiascs #s46
jaredsimard,#s46,Directed,8110,,,1.0,RT @opietasanimi: Rockefeller foundation funded German refugees including classicists in the 1930s - Obermayer #aiascs #s46
sevensseed,#s46,Directed,8111,,,3.0,Liu: Don't lead students to think that their contributions to the field are tied up in/should involve their ethnicity. #aiascs #s46
chopin_slut,#s46,Directed,8112,,,1.0,RT @papyrologus: How expensive are scholarly monographs? Read it and weep.  #aiascs https://t.co/3cnLdKs6T9
j_f_archaeology,#s46,Directed,8113,,,1.0,RT @papyrologus: How expensive are scholarly monographs? Read it and weep.  #aiascs https://t.co/3cnLdKs6T9
opietasanimi,#s48,Directed,8114,,,1.0,RT @papyrologus: Dating ancient ink with lasers! And the Gospel of Jesus's Wife! #s48 around 3:50 today. #aiascs
papyrologus,#s48,Directed,8115,,,2.0,Dating ancient ink with lasers! And the Gospel of Jesus's Wife! #s48 around 3:50 today. #aiascs
chrismologos,#s6,Directed,8116,,,1.0,"""Like Venus, Greek religion seems to have been born from the foam of some unmentionable event"" - Fred Naiden, #s6 #aiascs"
rogueclassicist,#s7,Directed,8117,,,5.0,RT @lizcoops: Hu: Ajax between past (Trojan War) and post-war future - begins not with fall of Troy but Achilles' death. #s7 #aiascs
lizcoops,#s7,Directed,8118,,,31.0,Great response from Mitchell-Boyask #s7 #aiascs
mokersel,#salvage,Directed,8119,,,1.0,Leidwanger: Odyssey Marine looking for lost ship of Cesnola what would #aiascs do if found by OM? Proactive approach #salvage #ignore #study
iuinfograd,#scholcomm,Directed,8120,,,1.0,"RT @altmetric: This week is big for #humanities conferences! We're following #AIASCS, #MLA2017, and #AHA2017 from afar, great #scholcomm to…"
altmetric,#scholcomm,Directed,8121,,,2.0,Classicists @ #AIASCS interested in online outreach may be interested in these resources on #scholcomm &amp; #altmetrics https://t.co/AgDrsbIDzn
adamarenson,#scholcomm,Directed,8122,,,1.0,"RT @altmetric: This week is big for #humanities conferences! We're following #AIASCS, #MLA2017, and #AHA2017 from afar, great #scholcomm to…"
joyclassicist,#semcr,Directed,8123,,,2.0,"Kingston on Plutarch &amp; emerging idea of the state in France, now Bark on Erasmus v Luther on Lucian @Dr_AHL @arianeschwartz #aiascs #semcr"
dr_ahl,#semcr,Directed,8124,,,2.0,"Anyone going to the SEMCR panel? Live-tweet for the cheap seats, please. @Joyclassicist @arianeschwartz #aiascs #semcr"
adri_writes,#sha17,Directed,8125,,,1.0,RT @AM_Christensen: Added a few columns to my tweetdeck. #aiascs #aha17 #mla17 #sha17
rogueclassicist,#sha17,Directed,8126,,,1.0,RT @AM_Christensen: Added a few columns to my tweetdeck. #aiascs #aha17 #mla17 #sha17
am_christensen,#sha17,Directed,8127,,,1.0,Added a few columns to my tweetdeck. #aiascs #aha17 #mla17 #sha17
sarahebond,#shelfie,Directed,8128,,,1.0,"One last #shelfie for 2016, this time with the newly assembled Mr. &amp; Mrs Cyclops. New books to see when I return fr… https://t.co/p12fxEPcpo"
bioarchitalia,#sheraton,Directed,8129,,,1.0,RT @liana_brent: Tracy Prowse speaking about migration in Roman and pre-Roman Apulia #aiascs #aiatoronto #sheraton https://t.co/b8Bxc57WRu
liana_brent,#sheraton,Directed,8130,,,1.0,Tracy Prowse speaking about migration in Roman and pre-Roman Apulia #aiascs #aiatoronto #sheraton https://t.co/b8Bxc57WRu
ocean_odyssey,#shipwrecks,Directed,8131,,,1.0,For those in the Toronto area! Jim Delgado is here for the AIA public lecture #maritimearchaeology #shipwrecks… https://t.co/kB9mU6BiOU
jstpwalsh,#shocking,Directed,8132,,,1.0,Starting to feel like a Stanley Milgram test subject every time I reach for my door handle #shocking #aiascs
rogueclassicist,#shrinkydinks,Directed,8133,,,2.0,RT @glynnisfawkes: Exhibit hall color #aiascs #knossos #dionysos #aphrodite #shrinkydinks @ Sheraton Centre Toronto https://t.co/J7NZfNzx1l
lizgloyn,#shrinkydinks,Directed,8134,,,2.0,RT @glynnisfawkes: Exhibit hall color #aiascs #knossos #dionysos #aphrodite #shrinkydinks @ Sheraton Centre Toronto https://t.co/J7NZfNzx1l
glynnisfawkes,#shrinkydinks,Directed,8135,,,1.0,Exhibit hall color #aiascs #knossos #dionysos #aphrodite #shrinkydinks @ Sheraton Centre Toronto https://t.co/J7NZfNzx1l
ryanmhorne,#sna,Directed,8136,,,1.0,@SarahEBond on need for more use of @Gephi and other #SNA tools - both for what we study and ourselves as a field. #aiascs #ancmakers
elliemackin,#solidarity,Directed,8137,,,1.0,"#Solidarity. If anyone needs a whinge, ghost hug, or some #academickindness in the run-up or aftermath: Twitter is… https://t.co/6DTK2SpIyv"
jaredsimard,#soproud,Directed,8138,,,1.0,RT @CNRS_Squeezes: Check out these postcards our team created and handed out in the undergrad session at #aiascs #soproud #digitalpedagogy…
cnrs_squeezes,#soproud,Directed,8139,,,1.0,Check out these postcards our team created and handed out in the undergrad session at #aiascs #soproud… https://t.co/oJH5WWhOUU
sndorf,#studiesinlateantiquity,Directed,8140,,,2.0,"RT @ucpress: With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity: https://t.co/PiVHS3yrFF h…"
mrmauney,#studiesinlateantiquity,Directed,8141,,,2.0,"RT @ucpress: With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity: https://t.co/PiVHS3yrFF h…"
ssnewberry,#studiesinlateantiquity,Directed,8142,,,2.0,"RT @ucpress: With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity: https://t.co/PiVHS3yrFF h…"
sisselunsissel,#studiesinlateantiquity,Directed,8143,,,2.0,"RT @ucpress: With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity: https://t.co/PiVHS3yrFF h…"
rogueclassicist,#studiesinlateantiquity,Directed,8144,,,2.0,"RT @ucpress: With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity: https://t.co/PiVHS3yrFF h…"
peregrinekiwi,#studiesinlateantiquity,Directed,8145,,,2.0,"RT @ucpress: With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity: https://t.co/PiVHS3yrFF h…"
ucr_sciencenews,#studiesinlateantiquity,Directed,8146,,,2.0,"RT @ucpress: With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity: https://t.co/PiVHS3yrFF h…"
soraaadworkshop,#studiesinlateantiquity,Directed,8147,,,2.0,"RT @ucpress: With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity: https://t.co/PiVHS3yrFF h…"
ucpress,#studiesinlateantiquity,Directed,8148,,,1.0,"With #AIASCS underway, we interviewed @michele_salzman, associate editor of #StudiesinLateAntiquity:… https://t.co/IepjcEMWgj"
mokersel,#study,Directed,8149,,,1.0,Leidwanger: Odyssey Marine looking for lost ship of Cesnola what would #aiascs do if found by OM? Proactive approach #salvage #ignore #study
upatras_greek,#summer,Directed,8150,,,3.0,2nd Day at @scsclassics Exhibit Hall for the @ohiou &amp; @upatras #GreekinGreece program! Come by for more #Summer… https://t.co/G4Az9sqj0Z
rogueclassicist,#synagogue,Directed,8151,,,1.0,RT @mokersel: Incoming @archaeology_aia pres. Jodi Magness on Huqoq #aiascs #medieval #architecturalreuse #lateRoman #synagogue #mosaics #A…
mokersel,#synagogue,Directed,8152,,,1.0,Incoming @archaeology_aia pres. Jodi Magness on Huqoq #aiascs #medieval #architecturalreuse #lateRoman #synagogue #mosaics #Amazing
highiqgirl,#table8,Directed,8153,,,1.0,RT @DigMyArt: Heading to Toronto! New posters all ready :) see you soon! #table8 #aiascs #toronto #archaeologicalillustration https://t.co/…
nicolereske,#table8,Directed,8154,,,1.0,RT @DigMyArt: Heading to Toronto! New posters all ready :) see you soon! #table8 #aiascs #toronto #archaeologicalillustration https://t.co/…
diyclassics,#table8,Directed,8155,,,1.0,RT @DigMyArt: Heading to Toronto! New posters all ready :) see you soon! #table8 #aiascs #toronto #archaeologicalillustration https://t.co/…
rogueclassicist,#table8,Directed,8156,,,1.0,RT @DigMyArt: Heading to Toronto! New posters all ready :) see you soon! #table8 #aiascs #toronto #archaeologicalillustration https://t.co/…
digmyart,#table8,Directed,8157,,,1.0,Heading to Toronto! New posters all ready :) see you soon! #table8 #aiascs #toronto #archaeologicalillustration https://t.co/EoWa9V9fSl
ryanmhorne,#tbibbam,Directed,8158,,,1.0,"@SarahEBond on using our tools outside of ancient contexts - for example, #TBIBBAM on modern problems #ancmakers #aiascs"
timothyphin,#thegreatmuseumofthesea,Directed,8159,,,1.0,RT @frantasticx: Kicking off #aiascs with Dr. James Delgado highlighting the incredible Uluburun shipwreck 🌊 #thegreatmuseumofthesea https:…
ancientartifact,#thegreatmuseumofthesea,Directed,8160,,,1.0,RT @frantasticx: Kicking off #aiascs with Dr. James Delgado highlighting the incredible Uluburun shipwreck 🌊 #thegreatmuseumofthesea https:…
rogueclassicist,#thegreatmuseumofthesea,Directed,8161,,,1.0,RT @frantasticx: Kicking off #aiascs with Dr. James Delgado highlighting the incredible Uluburun shipwreck 🌊 #thegreatmuseumofthesea https:…
frantasticx,#thegreatmuseumofthesea,Directed,8162,,,1.0,Kicking off #aiascs with Dr. James Delgado highlighting the incredible Uluburun shipwreck 🌊 #thegreatmuseumofthesea https://t.co/NOLnOWjqTr
archaeoops,#toronto,Directed,8163,,,1.0,RT @lowerendtheory: #1970unesco convention on unprovenanced #Etruscan artifacts in 🇺🇸 by Laetitia La Follette #AIASCS #toronto https://t.co…
tularrasnal,#toronto,Directed,8164,,,1.0,RT @lowerendtheory: #1970unesco convention on unprovenanced #Etruscan artifacts in 🇺🇸 by Laetitia La Follette #AIASCS #toronto https://t.co…
lowerendtheory,#toronto,Directed,8165,,,1.0,#1970unesco convention on unprovenanced #Etruscan artifacts in 🇺🇸 by Laetitia La Follette #AIASCS #toronto https://t.co/VenNGrU7jv
skyejamie,#toronto,Directed,8166,,,2.0,"RT @AntiquityJ: Can't make it to @AntiquityJ booth 115 at #aiascs #Toronto? Catch up with a FREE selection on Classical #archaeology
https:…"
